song,genre,singer,title,tempo1,tempo2,mean_ft1,var_ft1,mean_ft2,var_ft2,mean_mel1,var_mel1,mean_mel2,var_mel2,mean_harm1,var_harm1,mean_perc1,var_perc1,mean_harm2,var_harm2,mean_perc2,var_perc2,mean_sc1,var_sc1,mean_sc2,var_sc2,mean_chroma1,var_chroma1,mean_chroma2,var_chroma2,mean_mfcc1,var_mfcc1,mean_mfcc2,var_mfcc2,zero_crossings_mean1,zero_crossings_var1,zero_crossings_mean2,zero_crossings_var2
정승환  -  언제라도 어디에서라도.mp3,balad,정승환 , 언제라도 어디에서라도,99.38401442307692,99.38401442307692,0.921393632888794,24.217300415039066,1.6998597383499146,53.60813522338867,-76.19962310791016,95.9299087524414,-73.0574951171875,173.7541046142578,-8.991829417936971e-06,0.027334850281476968,-9.307689651905092e-06,0.0013620448298752306,-8.315631021105219e-06,0.05918455496430398,-1.0427840607007964e-05,0.004189937375485897,0.12660468351623663,0.00639821117905804,0.2344877625976466,0.016722847825478195,0.22672702372074127,0.0860888883471489,0.2577968239784241,0.08772717416286469,0.49280479550361633,0.03162899985909462,0.5126534104347229,0.03064509853720665,0.05712698412698413,0.05386349181153943,0.06856009070294784,0.0638596046657514
"마크툽(MAKTUB),이라온 - 별을 담은 시.mp3",balad,"마크툽(MAKTUB),이라온",별을 담은 시,95.703125,95.703125,1.0554869174957275,25.14291000366211,2.444027900695801,70.11180877685547,-76.73255157470703,87.7206039428711,-72.64253234863281,180.6986846923828,3.613187345763436e-06,0.02133532240986824,9.247629350284114e-06,0.005297082476317882,-5.258977580524514e-06,0.06020544096827508,-9.76098162936978e-05,0.015354272909462454,0.23873801881357454,0.027558658404252857,0.30365160042856437,0.025125200586329388,0.27496346831321716,0.09395010769367218,0.32574209570884705,0.08835499733686447,0.47691380977630615,0.029446151107549667,0.49848613142967224,0.02484656497836113,0.0622260015117158,0.058353926247579735,0.08280650037792894,0.07594958387308906
로이킴 (Roy Kim)   -   살아가는 거야.mp3,balad,로이킴 (Roy Kim)  ,  살아가는 거야,129.19921875,66.25600961538461,0.8790127038955688,20.755165100097656,1.2899885177612305,33.942371368408196,-74.38825225830078,164.8541259765625,-71.61871337890625,231.9502716064453,1.172441534436075e-05,0.02337208017706871,5.927160600549541e-05,0.0011408203281462193,-1.1567362889763901e-06,0.03577132523059845,-2.1583755369647406e-05,0.003768848022446036,0.12345474178428095,0.008271466032715849,0.17821269111590504,0.017763594650659707,0.2546769976615906,0.0879860669374466,0.306523859500885,0.08537605404853821,0.5043427348136902,0.031420592218637466,0.5111738443374634,0.027721986174583435,0.05354119425547997,0.05067453477317691,0.0478140589569161,0.04552787472298064
임창정   -   소주 한 잔.mp3,balad,임창정  ,  소주 한 잔,151.9990808823529,75.99954044117645,0.5717447996139526,7.274686813354492,2.015430450439453,38.26072311401367,-73.75457000732422,171.5887451171875,-70.3272705078125,223.6719970703125,3.161562744935509e-06,0.00801787618547678,-1.5457035260624252e-06,0.0006008470663800836,9.794528523343615e-06,0.0372161976993084,1.3283511179906782e-05,0.007509561255574226,0.30005005892814945,0.018394786911543948,0.265950968707756,0.014513173963833201,0.3358498215675354,0.09280644357204437,0.366283118724823,0.092365562915802,0.5016149878501892,0.031010396778583527,0.5022376775741577,0.025331098586320877,0.06968405139833711,0.06482818437905104,0.0889251700680272,0.08101748419639963
Buzz   -   남자를 몰라.mp3,balad,Buzz  ,  남자를 몰라,86.1328125,172.265625,0.9704424738883972,11.659584045410154,2.34640908241272,35.085803985595696,-73.15541076660156,159.5252685546875,-67.20175170898439,232.8013000488281,-2.459851748426445e-05,0.010137096047401428,1.2037527085340116e-05,0.003100953996181488,3.249086148571223e-06,0.029146872460842133,5.616564885713161e-05,0.009123318828642368,0.34770148666912604,0.023421962728464557,0.31138371413737487,0.018020056207586253,0.3012577295303345,0.09712406992912292,0.3428146541118622,0.08771292120218277,0.49461495876312256,0.028180619701743126,0.5206034779548645,0.025818370282649994,0.0901904761904762,0.08205615419501133,0.11265608465608466,0.0999646912460457
4MEN (포맨)   -   못해 (feat. 美).mp3,balad,4MEN (포맨)  ,  못해 (feat. 美),215.33203125,107.666015625,0.7359648346900941,11.976584434509276,2.157644033432007,46.53683853149414,-75.59425354003906,116.81421661376952,-71.1810531616211,205.01840209960938,-8.121506311908888e-07,0.011836438439786434,3.44164582202211e-05,0.001481374609284103,1.596637503098464e-06,0.042628150433301926,5.861328645551112e-06,0.009459253400564194,0.26360954831533084,0.020358443550802397,0.31106368401712786,0.021312714893732727,0.26058703660964966,0.09018659591674805,0.2999440133571625,0.09167907387018204,0.5068886876106262,0.03253338113427162,0.4995174705982208,0.02655143290758133,0.08247543461829177,0.07567323730281565,0.10207407407407408,0.09165495747599449
Paul Kim(폴킴)   -   너를 만나.mp3,balad,Paul Kim(폴킴)  ,  너를 만나,151.9990808823529,143.5546875,0.3204336762428284,3.3907384872436523,0.9370039105415344,20.84043884277344,-75.22749328613281,143.5320587158203,-73.39382934570312,183.2965087890625,-1.2318948847678257e-06,0.0038914107717573643,2.432359224258107e-06,0.00024260451027657842,1.1606173302425304e-06,0.023364396765828133,1.9453238564892672e-05,0.001193381962366402,0.2629834842768286,0.035681879438004126,0.2050148654548083,0.026931470973255957,0.2634594738483429,0.09423930197954178,0.2517489790916443,0.0886898934841156,0.4978605806827545,0.0275132954120636,0.5137914419174194,0.029303964227437973,0.05884504913076342,0.055382309323561446,0.06274981103552532,0.05881227225053112
노을   -   만약에 말야-96rbyrvhwME.mp3,balad,노을  ,  만약에 말야,117.45383522727272,129.19921875,0.5283336043357849,7.994357585906982,1.128483772277832,36.02655792236328,-74.75504302978516,146.73056030273438,-73.73936462402344,173.9287872314453,3.827699401881546e-07,0.008365446701645851,2.9357575840549543e-05,0.0009872521040961146,-2.1070159164082725e-06,0.040492001920938485,-1.9448392777121626e-05,0.0026937494985759267,0.2034642356338275,0.019612279891425125,0.15496196512327937,0.019972057358295357,0.270527720451355,0.0879645049571991,0.21915295720100403,0.08790142089128494,0.4952956736087799,0.028385870158672333,0.4898894429206848,0.03062734194099903,0.04721390778533636,0.044984754696974105,0.06197354497354497,0.058132824696956964
박효신   -   추억은 사랑을 닮아.mp3,balad,박효신  ,  추억은 사랑을 닮아,135.99917763157896,129.19921875,0.2524323463439941,2.090662002563477,0.9454412460327148,13.39025592803955,-75.9618148803711,116.86865997314452,-72.9329605102539,189.1296844482422,-1.4915475503585185e-06,0.0024729608558118343,-4.376044216769516e-06,7.634832581970841e-05,-1.4093295419570492e-07,0.012553077191114427,1.508800960436929e-05,0.0021755422931164503,0.1772483280936347,0.022736467193791434,0.30148156716904984,0.02419386338163552,0.2637822926044464,0.09216223657131195,0.27930310368537903,0.08991171419620514,0.5083419680595398,0.029504401609301567,0.5022785067558289,0.028255049139261246,0.041631897203325774,0.03989868233857748,0.06214739229024943,0.05828509392177129
